Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Unit_price,Avg_price,price_range,unique_prices
28/11/2016,13347,58167,0H2,CZUZX,1.0,6.54,6.54,7.028214285714285,6.535,13
28/11/2016,13371,58170,29A,PO1N6,1.0,4.89,4.89,4.924444444444444,6.64,18
28/11/2016,18215,58171,LPF,BOH1U,1.0,21.69,21.69,12.751750000000001,4.399999999999999,5
29/11/2016,18097,58182,QV7,FZM7U,1.0,10.86,10.86,6.0249999999999995,6.665,72
29/11/2016,16084,58185,0H2,CZUZX,1.0,6.54,6.54,5.994999999999999,6.535,13
29/11/2016,12399,58186,6BZ,GA7VI,1.0,94.59,94.59,53.322,4.820000000000007,8
29/11/2016,16939,58188,N8U,GWGFZ,2.0,0.03,0.015,3.9530434782608697,4.825,5
29/11/2016,11481,58192,29A,IFUHU,2.0,21.23,10.615,6.598333333333334,7.156666666666667,24
29/11/2016,12732,58201,DJI,JH7HA,1.0,25.18,25.18,27.65,5.27,5
29/11/2016,12817,58210,29A,PO1N6,1.0,6.99,6.99,6.598333333333334,6.64,18
29/11/2016,14276,58212,J4R,ZE55T,1.0,21.34,21.34,11.1075,5.586666666666666,8
29/11/2016,13154,58235,8HU,9YGOS,2.0,24.18,12.09,15.92111111111111,14.5,6
29/11/2016,13769,58245,PA3,W45SJ,1.0,19.5,19.5,20.5,4.375,7
29/11/2016,10726,58260,Q4N,B82LD,1.0,11.87,11.87,9.698333333333332,6.290000000000001,10
29/11/2016,14847,58272,DGB,CNNFQ,1.0,37.19,37.19,20.773333333333333,9.379999999999999,6
20/07/2016,15723,35527,PA3,W45SJ,1.0,18.25,18.25,18.25,4.375,7
29/11/2016,15841,58278,BR0,ULY8T,1.0,22.38,22.38,20.689999999999998,11.19,8
29/11/2016,12159,58280,0H2,LQ555,1.0,8.18,8.18,5.994999999999999,8.440000000000001,7
29/11/2016,17575,58314,29A,PO1N6,1.0,4.89,4.89,6.598333333333334,6.64,18
29/11/2016,20525,58318,QCG,DJ7YG,1.0,14.0,14.0,10.844999999999999,4.48,5
29/11/2016,10662,58329,BR0,ULY8T,1.0,19.0,19.0,20.689999999999998,11.19,8
29/11/2016,22115,58346,EKM,XSAJ4,1.0,24.13,24.13,8.02625,7.930000000000003,9
29/11/2016,11909,58353,2ML,3483Q,1.0,7.43,7.43,5.45,7.41,8
20/07/2016,19856,35534,Q4N,7Q5A4,1.0,17.37,17.37,11.155666666666667,8.680000000000001,5
29/11/2016,16814,58360,C8Z,520UE,1.0,8.49,8.49,6.745,5.463333333333335,17
30/11/2016,18660,58387,0H2,CZUZX,1.0,6.54,6.54,6.264705882352941,6.535,13
30/11/2016,15022,58388,QV7,S7DDX,2.0,49.3,24.65,22.156666666666666,9.47,6
30/11/2016,11831,58393,ZX5,HV0P3,1.0,8.62,8.62,8.62,5.369999999999999,5
30/11/2016,15759,58396,R6E,0DCAY,1.0,22.48,22.48,7.908333333333332,13.820000000000002,22
30/11/2016,15811,58402,R6E,0DCAY,1.0,21.25,21.25,7.908333333333332,13.820000000000002,22
30/11/2016,12064,58413,0H2,CZUZX,1.0,6.54,6.54,6.264705882352941,6.535,13
30/11/2016,16290,58429,Q4N,LKDTY,1.0,8.69,8.69,12.96111111111111,4.93,10
30/11/2016,22493,58435,Q4N,967JZ,1.0,12.48,12.48,12.96111111111111,6.89,20
30/11/2016,11634,58440,XG4,6SPWZ,1.0,7.94,7.94,3.3275000000000006,7.8776,7
30/11/2016,1665,58459,C8Z,Q2G19,1.0,17.97,17.97,14.279999999999998,5.32,5
30/11/2016,17587,58475,FEW,F79YP,2.0,27.27,13.635,10.493500000000001,4.029999999999999,8
30/11/2016,10126,58478,R6E,0DCAY,1.0,17.5,17.5,7.908333333333332,13.820000000000002,22
30/11/2016,13413,58500,SIM,A92Z9,1.0,42.81,42.81,37.695,13.480000000000004,6
30/11/2016,21450,58535,0H2,CZUZX,1.0,6.54,6.54,6.264705882352941,6.535,13
30/11/2016,9091,58537,SIM,B03W9,1.0,32.58,32.58,37.695,8.250000000000004,5
30/11/2016,11782,58539,C8Z,ERTYE,1.0,15.62,15.62,14.279999999999998,10.516666666666666,23
30/11/2016,11555,58540,0H2,LQ555,1.0,8.18,8.18,6.264705882352941,8.440000000000001,7
30/11/2016,15298,58553,Q4N,B82LD,1.0,11.87,11.87,12.96111111111111,6.290000000000001,10
30/11/2016,19305,58564,1TS,F6GCP,1.0,13.75,13.75,13.347999999999999,6.91,5
30/11/2016,10474,58566,2O0,TTXER,1.0,24.12,24.12,16.353333333333335,9.180000000000001,6
30/11/2016,10920,58578,0H2,LQ555,1.0,8.18,8.18,6.264705882352941,8.440000000000001,7
20/07/2016,18696,35552,29A,PO1N6,1.0,6.81,6.81,8.516250000000001,6.64,18
20/07/2016,9049,35555,J4R,ZE55T,1.0,22.29,22.29,9.153076923076924,5.586666666666666,8
01/12/2016,16141,58613,0H2,CZUZX,1.0,6.54,6.54,7.208666666666667,6.535,13
20/07/2016,21065,35557,6BZ,7TEA0,1.0,78.64,78.64,60.592499999999994,9.554999999999993,6
01/12/2016,12501,58623,0H2,CZUZX,2.0,13.1,6.55,7.208666666666667,6.535,13
01/12/2016,16783,58638,SJS,WMIC0,1.0,64.72,64.72,29.743181818181814,7.1200000000000045,7
01/12/2016,9871,58640,B93,3FPTW,1.0,23.94,23.94,14.5325,5.260000000000002,6
01/12/2016,19824,58643,0H2,CZUZX,1.0,6.54,6.54,7.208666666666667,6.535,13
01/12/2016,22371,58645,R6E,DUV2Y,1.0,8.13,8.13,6.228157894736842,4.070000000000001,18
01/12/2016,22371,58645,1L6,PQ5EZ,1.0,12.5,12.5,29.9775,6.265000000000001,15
01/12/2016,18726,58675,Q4N,967JZ,1.0,12.48,12.48,12.175999999999998,6.89,20
01/12/2016,15763,58689,EKM,XSAJ4,2.0,48.27,24.135,6.005000000000002,7.930000000000003,9
01/12/2016,14857,58716,R6E,KS95Q,1.0,6.12,6.12,6.228157894736842,5.366666666666667,26
01/12/2016,14857,58716,PA3,H15DO,1.0,21.78,21.78,21.78,15.57,8
20/07/2016,13232,35565,FEW,F79YP,2.0,35.33,17.665,9.687499999999998,4.029999999999999,8
20/07/2016,13418,35566,SJS,GFSX0,1.0,70.66,70.66,72.7430303030303,7.939999999999998,5
01/12/2016,18696,58727,29A,PO1N6,1.0,7.88,7.88,5.715,6.64,18
01/12/2016,17045,58730,SJS,WMIC0,1.0,64.72,64.72,29.743181818181814,7.1200000000000045,7
01/12/2016,13245,58736,R6E,DUV2Y,1.0,8.13,8.13,6.228157894736842,4.070000000000001,18
20/07/2016,17922,35571,FEW,F79YP,1.0,17.66,17.66,9.687499999999998,4.029999999999999,8
01/12/2016,14736,58771,06Z,C07LW,1.0,19.62,19.62,19.62,13.889999999999997,6
02/12/2016,13197,58800,R6E,KS95Q,1.0,6.12,6.12,7.028235294117647,5.366666666666667,26
02/12/2016,13197,58800,29A,PO1N6,1.0,5.5,5.5,8.404722222222222,6.64,18
02/12/2016,11071,58807,S30,4IWR6,1.0,77.76,77.76,77.76,16.47,5
02/12/2016,17350,58810,N8U,GWGFZ,1.0,4.5,4.5,4.001666666666668,4.825,5
02/12/2016,12949,58823,PHK,SN48W,3.0,243.58,81.19333333333334,42.21666666666667,42.045,9
02/12/2016,15637,58826,QV7,FZM7U,1.0,6.25,6.25,6.26,6.665,72
02/12/2016,17935,58829,LPF,BOH1U,1.0,21.69,21.69,13.355866666666667,4.399999999999999,5
02/12/2016,12074,58846,PBV,6WHIK,0.33,14.75,44.696969696969695,23.2215303030303,6.786969696969699,5
02/12/2016,18685,58866,R6E,DUV2Y,1.0,5.69,5.69,7.028235294117647,4.070000000000001,18
02/12/2016,18685,58866,R6E,KS95Q,1.0,6.12,6.12,7.028235294117647,5.366666666666667,26
02/12/2016,9992,58871,R6E,DUV2Y,1.0,8.13,8.13,7.028235294117647,4.070000000000001,18
02/12/2016,17572,58876,1TS,F6GCP,1.0,13.75,13.75,20.594,6.91,5
02/12/2016,15846,58878,Q4N,PZOUM,1.0,15.43,15.43,10.352857142857143,6.815000000000001,6
02/12/2016,15987,58902,29A,0PW5H,1.0,11.87,11.87,8.404722222222222,6.870000000000001,16
02/12/2016,20477,58930,596,3UTY8,1.0,28.74,28.74,28.74,14.400000000000002,5
02/12/2016,11056,58934,C8Z,ERTYE,1.0,15.62,15.62,13.173999999999998,10.516666666666666,23
02/12/2016,11940,58935,PBV,8B7KH,0.33,13.47,40.81818181818182,23.2215303030303,6.632727272727266,6
02/12/2016,15904,58956,FEW,F79YP,2.0,28.42,14.21,8.948333333333332,4.029999999999999,8
02/12/2016,15516,58964,0H2,CZUZX,1.0,6.54,6.54,6.263000000000001,6.535,13
02/12/2016,17567,58966,2ML,3483Q,1.0,7.43,7.43,5.01,7.41,8
02/12/2016,9040,58978,0H2,LQ555,1.0,7.77,7.77,6.263000000000001,8.440000000000001,7
02/12/2016,17588,58982,29A,0PW5H,1.0,11.87,11.87,8.404722222222222,6.870000000000001,16
02/12/2016,9922,58986,0H2,CZUZX,1.0,6.54,6.54,6.263000000000001,6.535,13
02/12/2016,18002,58990,QV7,FZM7U,1.0,6.27,6.27,6.26,6.665,72
02/12/2016,1726,58994,C3R,Q4DBK,1.0,15.21,15.21,18.545,4.289999999999999,5
02/12/2016,1726,58994,C3R,FUHQ1,1.0,21.88,21.88,18.545,6.359999999999999,5
02/12/2016,22329,58995,0H2,CZUZX,1.0,6.54,6.54,6.263000000000001,6.535,13
02/12/2016,22625,59000,1TS,4VA7X,1.0,46.98,46.98,20.594,12.485,9
02/12/2016,1694,59022,C8Z,8KNYA,1.0,17.37,17.37,13.173999999999998,4.814999999999998,7
03/12/2016,15173,59034,0H2,CZUZX,1.0,6.54,6.54,6.145,6.535,13
03/12/2016,10262,59035,0H2,LQ555,1.0,7.77,7.77,6.145,8.440000000000001,7
03/12/2016,17406,59046,0H2,CZUZX,1.0,6.54,6.54,6.145,6.535,13
03/12/2016,13475,59056,0H2,LQ555,1.0,7.77,7.77,6.145,8.440000000000001,7
03/12/2016,17184,59064,2O0,UCK6F,1.0,9.93,9.93,9.536666666666667,6.789999999999999,13
03/12/2016,17323,59066,R6E,KS95Q,1.0,8.75,8.75,5.254705882352942,5.366666666666667,26
03/12/2016,14354,59072,FEW,F79YP,2.0,28.42,14.21,11.98,4.029999999999999,8
03/12/2016,1666,59079,DMA,SVH3D,1.0,10.61,10.61,11.555,4.566666666666667,12
03/12/2016,12376,59094,N8U,GWGFZ,1.0,4.5,4.5,4.260166666666667,4.825,5
03/12/2016,13486,59136,PA3,H15DO,1.0,31.12,31.12,31.12,15.57,8
03/12/2016,13759,59159,DJI,6T54B,1.0,30.12,30.12,22.41,7.629999999999999,9
03/12/2016,20273,59167,DJI,6T54B,1.0,30.12,30.12,22.41,7.629999999999999,9
03/12/2016,19716,59183,LWD,08UZX,1.0,13.62,13.62,13.62,6.839999999999999,7
04/12/2016,19218,59204,29A,0PW5H,3.0,23.73,7.91,6.59625,6.870000000000001,16
04/12/2016,16515,59205,29A,0PW5H,3.0,23.73,7.91,6.59625,6.870000000000001,16
04/12/2016,17620,59206,R6E,DUV2Y,1.0,8.13,8.13,5.7130769230769225,4.070000000000001,18
04/12/2016,17620,59206,Q4N,3SNEV,1.0,13.74,13.74,8.434000000000001,6.94,7
04/12/2016,12269,59209,29A,IFUHU,1.0,11.88,11.88,6.59625,7.156666666666667,24
04/12/2016,12269,59210,1TS,F6GCP,1.0,13.75,13.75,16.7825,6.91,5
04/12/2016,20057,59234,BR0,ULY8T,1.0,22.38,22.38,18.115,11.19,8
04/12/2016,1624,59259,R6E,KS95Q,1.0,8.75,8.75,5.7130769230769225,5.366666666666667,26
04/12/2016,21694,59270,C8Z,520UE,1.0,5.94,5.94,7.71,5.463333333333335,17
04/12/2016,2191,59279,0H2,CZUZX,1.0,5.1,5.1,6.191999999999999,6.535,13
04/12/2016,19353,59286,N8U,GWGFZ,1.0,4.5,4.5,3.9221739130434785,4.825,5
04/12/2016,16607,59302,R6E,DUV2Y,1.0,8.13,8.13,5.7130769230769225,4.070000000000001,18
04/12/2016,22062,59304,R6E,ZKKMF,1.0,6.12,6.12,5.7130769230769225,5.970000000000001,9
04/12/2016,22062,59304,R6E,4Z2VP,1.0,7.44,7.44,5.7130769230769225,6.909999999999999,8
20/07/2016,15713,35632,29A,IFUHU,1.0,9.93,9.93,8.516250000000001,7.156666666666667,24
05/12/2016,14756,59338,FEW,F79YP,2.0,28.42,14.21,10.298,4.029999999999999,8
05/12/2016,16809,59347,C8Z,8KNYA,1.0,22.18,22.18,10.822857142857144,4.814999999999998,7
05/12/2016,11390,59349,C8Z,ERTYE,3.0,31.23,10.41,10.822857142857144,10.516666666666666,23
05/12/2016,14712,59360,0H2,CZUZX,1.0,6.54,6.54,6.364444444444445,6.535,13
05/12/2016,19786,59373,0H2,CZUZX,1.0,6.54,6.54,6.364444444444445,6.535,13
05/12/2016,15526,59381,29A,0PW5H,3.0,23.73,7.91,8.083571428571428,6.870000000000001,16
05/12/2016,10785,59383,XG4,6SPWZ,1.0,7.94,7.94,10.054999999999998,7.8776,7
05/12/2016,10485,59386,0H2,LQ555,1.0,7.77,7.77,6.364444444444445,8.440000000000001,7
05/12/2016,11059,59394,R6E,KS95Q,1.0,8.75,8.75,6.2943333333333324,5.366666666666667,26
05/12/2016,15382,59397,C3R,Q4DBK,1.0,19.44,19.44,23.685000000000002,4.289999999999999,5
05/12/2016,15382,59397,C3R,FUHQ1,1.0,27.93,27.93,23.685000000000002,6.359999999999999,5
05/12/2016,15741,59412,2O0,UCK6F,1.0,9.93,9.93,9.93,6.789999999999999,13
05/12/2016,16013,59416,6BZ,GA7VI,2.0,189.19,94.595,36.933888888888895,4.820000000000007,8
05/12/2016,20216,59417,2ML,3483Q,1.0,7.43,7.43,6.691666666666666,7.41,8
05/12/2016,13242,59435,01F,QMSAV,1.0,59.3,59.3,12.299404761904762,5.829999999999998,9
20/07/2016,20083,35642,N8U,GWGFZ,1.0,4.84,4.84,4.631296296296297,4.825,5
20/07/2016,8771,35643,ZX5,HV0P3,1.0,6.5,6.5,6.5,5.369999999999999,5
05/12/2016,16067,59489,C8Z,ERTYE,1.0,15.62,15.62,10.822857142857144,10.516666666666666,23
05/12/2016,22054,59490,PBV,2L6ZZ,1.0,44.31,44.31,44.31,6.772941176470589,8
05/12/2016,16317,59491,R6E,DUV2Y,1.0,8.13,8.13,6.2943333333333324,4.070000000000001,18
05/12/2016,21846,59507,FEW,KZ80B,1.0,9.38,9.38,10.298,4.700000000000001,6
05/12/2016,18328,59517,0H2,CZUZX,1.0,6.54,6.54,6.364444444444445,6.535,13
06/12/2016,10519,59526,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
20/07/2016,5021,35649,FQC,84E6A,1.0,9.93,9.93,9.93,5.03,5
06/12/2016,21345,59527,2O0,TTXER,1.0,14.94,14.94,12.434999999999999,9.180000000000001,6
06/12/2016,13285,59542,C8Z,520UE,1.0,8.49,8.49,10.242222222222223,5.463333333333335,17
06/12/2016,16262,59562,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
06/12/2016,17306,59565,6BZ,GA7VI,1.0,94.59,94.59,44.34615384615385,4.820000000000007,8
06/12/2016,16756,59568,DJI,6T54B,2.0,48.21,24.105,24.105,7.629999999999999,9
06/12/2016,21338,59596,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
06/12/2016,11222,59608,FEW,F79YP,2.0,28.42,14.21,8.50875,4.029999999999999,8
06/12/2016,11602,59624,QCG,DJ7YG,1.0,14.0,14.0,10.778333333333334,4.48,5
06/12/2016,16398,59626,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
06/12/2016,18644,59655,R6E,DUV2Y,1.0,8.13,8.13,8.058333333333334,4.070000000000001,18
06/12/2016,6508,59663,Q4N,B82LD,1.0,11.87,11.87,8.879999999999999,6.290000000000001,10
06/12/2016,21025,59675,SIM,A92Z9,1.0,42.81,42.81,42.81,13.480000000000004,6
06/12/2016,9048,59680,0H2,CZUZX,1.0,5.59,5.59,6.185,6.535,13
06/12/2016,15834,59686,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
06/12/2016,17735,59696,LPF,BOH1U,1.0,21.69,21.69,10.085384615384616,4.399999999999999,5
06/12/2016,9869,59699,0H2,CZUZX,1.0,6.54,6.54,6.185,6.535,13
06/12/2016,2186,59700,C3R,Q4DBK,1.0,15.21,15.21,15.21,4.289999999999999,5
06/12/2016,20760,59703,R6E,KS95Q,1.0,8.75,8.75,8.058333333333334,5.366666666666667,26
06/12/2016,17268,59712,S30,4IWR6,1.0,77.76,77.76,77.76,16.47,5
07/12/2016,10415,59734,0H2,CZUZX,1.0,6.54,6.54,6.308666666666668,6.535,13
07/12/2016,18317,59741,C8Z,ERTYE,1.0,15.62,15.62,17.59,10.516666666666666,23
07/12/2016,15491,59757,DGB,E03SR,1.0,28.3,28.3,26.395,10.639999999999997,5
07/12/2016,13904,59768,R6E,DUV2Y,1.0,8.13,8.13,7.3,4.070000000000001,18
07/12/2016,11870,59772,BR0,XEP2E,1.0,27.08,27.08,27.08,5.919999999999998,5
07/12/2016,12021,59812,Q4N,LKDTY,1.0,8.69,8.69,8.283076923076923,4.93,10
07/12/2016,12021,59812,Q4N,1RZSS,1.0,0.02,0.02,8.283076923076923,9.85,5
07/12/2016,20003,59827,QV7,FZM7U,1.0,9.15,9.15,7.71,6.665,72
07/12/2016,17596,59830,06Z,C07LW,1.0,19.62,19.62,19.62,13.889999999999997,6
07/12/2016,10378,59855,EKM,XSAJ4,2.0,48.27,24.135,7.183,7.930000000000003,9
07/12/2016,22162,59860,Q4N,ROE8X,1.0,13.75,13.75,8.283076923076923,6.91,10
07/12/2016,12320,59895,QV7,FZM7U,1.0,6.27,6.27,7.71,6.665,72
07/12/2016,16803,59907,0H2,CZUZX,1.0,6.54,6.54,6.308666666666668,6.535,13
07/12/2016,21049,59938,0H2,CZUZX,1.0,6.54,6.54,6.308666666666668,6.535,13
07/12/2016,21049,59938,R6E,KS95Q,1.0,8.75,8.75,7.3,5.366666666666667,26
08/12/2016,14746,59953,29A,PO1N6,1.0,7.86,7.86,6.800128205128204,6.64,18
08/12/2016,13669,59954,C8Z,ERTYE,1.0,15.62,15.62,12.985999999999999,10.516666666666666,23
08/12/2016,15000,59964,29A,0PW5H,3.0,23.73,7.91,6.800128205128204,6.870000000000001,16
08/12/2016,14790,59976,0H2,CZUZX,1.0,6.54,6.54,6.2764,6.535,13
08/12/2016,9752,59983,0H2,CZUZX,1.0,6.54,6.54,6.2764,6.535,13
08/12/2016,13407,59993,EKM,ML051,1.0,24.13,24.13,11.67,7.930000000000003,10
08/12/2016,11688,60004,0H2,CZUZX,1.0,6.54,6.54,6.2764,6.535,13
08/12/2016,9966,60010,FEW,SANGZ,1.0,9.38,9.38,8.561071428571429,4.700000000000001,8
08/12/2016,10288,60027,Q4N,EGB8E,1.0,12.5,12.5,11.684,5.01,11
08/12/2016,15943,60033,Q4N,EGB8E,1.0,12.5,12.5,11.684,5.01,11
08/12/2016,17061,60040,Q4N,K67NA,1.0,24.32,24.32,11.684,6.140000000000001,5
08/12/2016,18230,60044,0H2,LQ555,1.0,7.77,7.77,6.2764,8.440000000000001,7
08/12/2016,15803,60054,BR0,XEP2E,1.0,27.08,27.08,27.85,5.919999999999998,5
08/12/2016,12193,60071,FEW,SANGZ,1.0,9.38,9.38,8.561071428571429,4.700000000000001,8
08/12/2016,21446,60081,DMA,SVH3D,1.0,10.61,10.61,11.243333333333332,4.566666666666667,12
08/12/2016,16855,60090,29A,PO1N6,1.0,7.86,7.86,6.800128205128204,6.64,18
08/12/2016,11517,60092,2O0,G28BD,1.0,7.83,7.83,6.355,6.466666666666666,10
08/12/2016,16673,60125,R6E,KS95Q,1.0,6.12,6.12,6.229871794871794,5.366666666666667,26
08/12/2016,10520,60127,QV7,FZM7U,1.0,7.41,7.41,4.9,6.665,72
08/12/2016,15904,60141,Q4N,LKDTY,1.0,8.69,8.69,11.684,4.93,10
08/12/2016,19378,60155,J4R,ZE55T,1.0,21.34,21.34,12.219375,5.586666666666666,8
08/12/2016,19378,60155,LPF,BOH1U,1.0,21.69,21.69,12.36890625,4.399999999999999,5
08/12/2016,18837,60167,0H2,CZUZX,1.0,6.54,6.54,6.2764,6.535,13
21/07/2016,17754,35717,Q4N,967JZ,2.0,24.87,12.435,11.185625,6.89,20
08/12/2016,1666,60200,XG4,6SPWZ,3.0,18.55,6.183333333333334,7.222925925925925,7.8776,7
09/12/2016,17946,60222,BR0,XEP2E,1.0,27.08,27.08,27.85,5.919999999999998,5
09/12/2016,17309,60231,R6E,0DCAY,1.0,17.5,17.5,9.671153846153846,13.820000000000002,22
09/12/2016,14711,60248,FEW,F79YP,2.0,28.42,14.21,10.21,4.029999999999999,8
09/12/2016,18568,60292,0H2,CZUZX,1.0,6.54,6.54,6.198333333333333,6.535,13
09/12/2016,15615,60294,01F,QMSAV,2.0,118.57,59.285,14.416960784313726,5.829999999999998,9
21/07/2016,15501,35729,LPF,BOH1U,1.0,25.45,25.45,15.392892156862745,4.399999999999999,5
09/12/2016,18857,60311,EKM,XSAJ4,2.0,48.27,24.135,8.281428571428572,7.930000000000003,9
09/12/2016,17700,60333,FEW,F79YP,1.0,17.62,17.62,10.21,4.029999999999999,8
09/12/2016,7336,60335,TIF,JJBZH,1.0,26.62,26.62,27.695,4.399999999999999,5
09/12/2016,22241,60342,TIF,JJBZH,1.0,28.77,28.77,27.695,4.399999999999999,5
09/12/2016,15975,60357,Q4N,K67NA,1.0,24.32,24.32,13.120000000000001,6.140000000000001,5
21/07/2016,20339,35742,29A,IFUHU,1.0,9.93,9.93,7.911555555555555,7.156666666666667,24
21/07/2016,15675,35743,29A,PO1N6,1.0,6.81,6.81,7.911555555555555,6.64,18
09/12/2016,22533,60415,0H2,CZUZX,1.0,6.54,6.54,6.198333333333333,6.535,13
09/12/2016,10236,60418,0H2,LQ555,1.0,7.77,7.77,6.198333333333333,8.440000000000001,7
09/12/2016,10236,60418,29A,PO1N6,1.0,7.86,7.86,4.91,6.64,18
09/12/2016,15817,60422,0H2,CZUZX,1.0,6.54,6.54,6.198333333333333,6.535,13
09/12/2016,16713,60450,R6E,KS95Q,1.0,8.75,8.75,9.671153846153846,5.366666666666667,26
09/12/2016,16713,60450,Q4N,LKDTY,1.0,8.69,8.69,13.120000000000001,4.93,10
21/07/2016,15767,35752,29A,PO1N6,1.0,6.81,6.81,7.911555555555555,6.64,18
10/12/2016,16147,60457,SJS,WMIC0,1.0,64.72,64.72,40.13233333333333,7.1200000000000045,7
10/12/2016,20824,60486,Q4N,F2HBX,1.0,9.99,9.99,10.329375,5.670000000000001,19
10/12/2016,16802,60487,C8Z,8KNYA,1.0,22.18,22.18,11.7275,4.814999999999998,7
10/12/2016,16037,60500,29A,IFUHU,1.0,11.88,11.88,8.283809523809524,7.156666666666667,24
10/12/2016,18887,60512,FEW,F79YP,2.0,28.42,14.21,12.502222222222223,4.029999999999999,8
10/12/2016,18586,60513,C8Z,520UE,1.0,8.49,8.49,11.7275,5.463333333333335,17
10/12/2016,14945,60523,FEW,F79YP,2.0,28.42,14.21,12.502222222222223,4.029999999999999,8
10/12/2016,14002,60548,1TS,170LU,1.0,13.75,13.75,18.085,6.88,5
10/12/2016,10403,60572,PBV,6WHIK,0.33,14.75,44.696969696969695,44.348484848484844,6.786969696969699,5
10/12/2016,10403,60572,PBV,I68JU,0.33,14.52,44.0,44.348484848484844,8.892352941176476,7
10/12/2016,10842,60573,29A,0PW5H,1.0,11.87,11.87,8.283809523809524,6.870000000000001,16
10/12/2016,20894,60577,0H2,LQ555,1.0,7.77,7.77,6.3838709677419345,8.440000000000001,7
10/12/2016,21441,60579,0H2,LQ555,1.0,7.77,7.77,6.3838709677419345,8.440000000000001,7
10/12/2016,18676,60581,Q4N,11H2S,1.0,22.48,22.48,10.329375,12.57,18
21/07/2016,10898,35767,EKM,ML051,1.0,29.04,29.04,17.500625,7.930000000000003,10
10/12/2016,18677,60590,R6E,DUV2Y,1.0,8.13,8.13,7.2775,4.070000000000001,18
10/12/2016,20912,60602,PA3,W45SJ,1.0,20.31,20.31,28.617500000000003,4.375,7
10/12/2016,22537,60606,C8Z,520UE,1.0,8.49,8.49,11.7275,5.463333333333335,17
10/12/2016,22022,60609,2O0,TTXER,1.0,14.94,14.94,14.94,9.180000000000001,6
10/12/2016,16073,60618,0H2,LQ555,1.0,7.77,7.77,6.3838709677419345,8.440000000000001,7
10/12/2016,18509,60628,C8Z,520UE,1.0,8.49,8.49,11.7275,5.463333333333335,17
10/12/2016,19279,60645,DJI,6T54B,1.0,30.12,30.12,24.216250000000002,7.629999999999999,9
10/12/2016,1660,60664,0H2,CZUZX,1.0,5.1,5.1,6.3838709677419345,6.535,13
10/12/2016,10400,60671,DJI,6T54B,1.0,30.12,30.12,24.216250000000002,7.629999999999999,9
10/12/2016,12844,60677,0H2,LQ555,1.0,7.77,7.77,6.3838709677419345,8.440000000000001,7
10/12/2016,22482,60678,0H2,CZUZX,1.0,6.54,6.54,6.3838709677419345,6.535,13
11/12/2016,1710,60688,29A,IFUHU,2.0,15.03,7.515,7.495,7.156666666666667,24
21/07/2016,2240,35780,PBV,6WHIK,1.0,44.66,44.66,44.66,6.786969696969699,5
11/12/2016,9685,60696,C8Z,ERTYE,1.0,15.62,15.62,10.887500000000001,10.516666666666666,23
11/12/2016,9685,60696,29A,0PW5H,1.0,11.87,11.87,7.495,6.870000000000001,16
11/12/2016,10342,60709,BR0,XEP2E,1.0,27.08,27.08,24.729999999999997,5.919999999999998,5
11/12/2016,11028,60715,FEW,F79YP,1.0,17.62,17.62,12.133750000000001,4.029999999999999,8
11/12/2016,11028,60715,FEW,SANGZ,1.0,9.38,9.38,12.133750000000001,4.700000000000001,8
21/07/2016,17301,35783,29A,IFUHU,1.0,9.93,9.93,7.911555555555555,7.156666666666667,24
11/12/2016,21567,60726,Q4N,EGB8E,1.0,12.5,12.5,8.68888888888889,5.01,11
21/07/2016,17881,35785,2O0,UCK6F,2.0,11.18,5.59,5.59,6.789999999999999,13
11/12/2016,22609,60745,R6E,KS95Q,1.0,8.75,8.75,5.777692307692309,5.366666666666667,26
11/12/2016,15778,60751,2O0,UCK6F,1.0,6.95,6.95,6.95,6.789999999999999,13
11/12/2016,15778,60751,Q4N,EGB8E,1.0,8.75,8.75,8.68888888888889,5.01,11
06/07/2016,18257,33176,2ML,3483Q,1.0,7.43,7.43,7.460526315789473,7.41,8
11/12/2016,18922,60753,0H2,CZUZX,1.0,6.54,6.54,6.363333333333332,6.535,13
11/12/2016,14878,60754,0H2,LQ555,1.0,7.77,7.77,6.363333333333332,8.440000000000001,7
11/12/2016,21211,60761,B93,3FPTW,1.0,23.94,23.94,23.94,5.260000000000002,6
11/12/2016,16138,60768,BR0,ULY8T,1.0,22.38,22.38,24.729999999999997,11.19,8
11/12/2016,12261,60773,0H2,CZUZX,1.0,6.54,6.54,6.363333333333332,6.535,13
11/12/2016,12295,60784,C8Z,520UE,1.0,8.49,8.49,10.887500000000001,5.463333333333335,17
11/12/2016,14465,60786,0H2,LQ555,1.0,7.77,7.77,6.363333333333332,8.440000000000001,7
11/12/2016,20804,60793,Q4N,K67NA,1.0,24.32,24.32,8.68888888888889,6.140000000000001,5
11/12/2016,15204,60810,C3R,FUHQ1,1.0,27.93,27.93,27.93,6.359999999999999,5
12/12/2016,15967,60873,0H2,CZUZX,1.0,6.54,6.54,7.179318181818183,6.535,13
12/12/2016,10445,60881,N8U,GWGFZ,1.0,4.5,4.5,3.7968918918918924,4.825,5
